"Rare_bird_obs_ID","Obs_year","Park_code","Species","Sci_name","Com_name","Taxon_family","Taxon_sort","Obs_date_str","Obs_time_str","Observer_1","Observer_2","Group_size","Nest_activity","Obs_distance_m","Rare_obs_notes","Location_name","Point_code","UTME_public","UTMN_public","Public_offset","UTM_east","UTM_north","Coord_type","Datum","Est_horiz_error","Elevation_m","Field_UTME","Field_UTMN","Field_datum","Field_horiz_error","Field_coord_source","GPS_model","GPS_file_name","Coordinate_notes","Obs_excluded","DPL_code","DPL_date_str","QA_notes"
478,2015,"MORA","LISP","Melospiza lincolnii","Lincoln’s Sparrow","Fringillidae",1950,"7/17/2015","10:00","Holmgren_Mandy",,1,"No nest observed",15,"I heard the bubbly song of a LISP many times near some shrubs alongside Owyhigh Lakes. It was House wren-like, but slightly more structured-sounding. The notes rose and fell in pitch.","Owyhigh Lakes",,607606,5191405,"Actual",607606,5191405,"Field","NAD83",,1608.90,607606,5191405,"NAD83",,"Map","None","None",,0,"A","02/19/2016 13:49",
475,2015,"MORA","PRFA","Falco mexicanus","Prairie Falcon","Falconidae",1062,"7/21/2015","08:58","Holmgren_Mandy","Montgomery_Graham",1,"No nest observed",124,"I saw a raptor flying overhead, with long pointed wings (though less pointed than a Peregrine's). It had barring on its chest/belly and dark ""armpits."" It lacked the helmet on the head of a PEFA and it was generally browner overall.","Berkeley Park","4011.NE09",600181,5196867,"Actual",600181,5196867,"Field","NAD83",3,1895.50,600181,5196867,"NAD83",3,"GPS","Garmin GPS 60 series","None",,0,"A","02/19/2016 13:49",
473,2015,"MORA","VESP","Pooecetes gramineus","Vesper Sparrow","Fringillidae",1934,"7/21/2015","06:12","Holmgren_Mandy",,1,"No nest observed",72,"I saw a sparrow with a white eye ring, white outer tail feathers, and some streaking on chest. It was a fairly pale bird overall. It was in a small Subalpine fir on the edge of a meadow.","Berkeley Park","4011.NE02",599602,5196774,"Actual",599602,5196774,"Field","NAD83",3,1931.30,599602,5196774,"NAD83",3,"GPS","Garmin GPS 60 series","None",,0,"A","02/19/2016 13:49",
37,2015,"NOCA","ATTW","Picoides dorsalis","American Three-toed Woodpecker","Picidae",1009,"6/12/2015","07:17","Roush_Richard",,1,"No nest observed",,"Brilliant view just 7m away. Able to see the clear yellow forehead with white and black speckling. also, white and black sptted back (not HAWO or BBWO). Contact call a flat ""plek"" or ""pwek"".","Green Point","1022.NW05",643423,5402308,"Actual",643423,5402308,"Field","NAD83",21,823.00,643423,5402308,"NAD83",21,"GPS","Garmin GPS 60 series","1022.NW05",,0,"A","02/19/2016 13:49",
248,2015,"NOCA","ATTW","Picoides dorsalis","American Three-toed Woodpecker","Picidae",1009,"7/4/2015","09:00","Roush_Richard",,1,"No nest observed",,"Medium sized woodpecker with a lot of black on face (not HAWO). White speckles on forehead and on wings (not BBWO). White on back heavily mottled with black spots.","Hidden Meadows","1064.NN07",671712,5367686,"Actual",671712,5367686,"Field","NAD83",5,1719.20,671712,5367686,"NAD83",5,"GPS","Garmin GPS 60 series","1064.NN07",,0,"A","02/19/2016 13:49",
365,2015,"NOCA","BADO","Strix varia","Barred Owl","Strigidae",908,"6/10/2015","09:05","Roush_Richard",,1,"No nest observed",,"flew in as response to me hooting for SPOW. 10m away, broad vertical streaking down breast and grayer face. Also, 4 syllable hoots with rolling endings.","Cascade River Rd.","1023.NN04",638107,5372480,"Actual",638107,5372480,"Field","NAD83",27,644.80,638107,5372480,"NAD83",27,"GPS","Garmin GPS 60 series","1023.NN04",,0,"A","02/19/2016 13:49",
188,2015,"NOCA","BADO","Strix varia","Barred Owl","Strigidae",908,"6/28/2015","21:30","Okun_Natalie","Roush_Richard",1,"No nest observed",,"Heard ""who cooks for you all"" with rolled ending, repeated for about 5 mins.","4th of July Camp",,643913,5391764,"Actual",643913,5391764,"Field","NAD83",9,1061.80,643913,5391764,"NAD83",9,"GPS","Garmin GPS 60 series","None",,0,"A","02/19/2016 13:49",
269,2015,"NOCA","BADO","Strix varia","Barred Owl","Strigidae",908,"5/29/2015","10:00","Okun_Natalie","Roush_Richard",2,"No nest observed",,"2 BADOs hooting back and forth to one another. typical 4 syllable hoots with rolling endings as well as strange barkings/hootings. They've been heard from the B3 Diablo house multiple mornings now.","Diablo",,638456,5397816,"Actual",638456,5397816,"Field","NAD83",10,370.20,638456,5397816,"NAD83",10,"GPS","Thales Mobile Mapper","Unknown",,0,"A","02/19/2016 13:49",
394,2015,"NOCA","BADO","Strix varia","Barred Owl","Strigidae",908,"5/29/2015","09:28","Okun_Natalie","Roush_Richard",1,"No nest observed",,"Flew in to SPOW hooting. Distinctive barred chest and gray/pale face. ""Who cooks for you all"" hooting for ~7mins while within 8 meters of us.","Hwy 20","1017.NN04",620784,5386572,"Actual",620784,5386572,"Field","NAD83",10,384.60,620784,5386572,"NAD83",10,"GPS","Thales Mobile Mapper","1017.NN04",,0,"A","02/19/2016 13:49",
499,2015,"NOCA","BADO","Strix varia","Barred Owl","Strigidae",908,"5/12/2015","07:30","Holmgren_Mandy","Roush_Richard",1,"No nest observed",180,"A gray owl flew over the airstrip as we were training. It was gray, large, with no ear tufts. We didn't get a great look, but it was overall grayer than a Spotted owl.","Stehekin Airstrip",,669046,5357180,"Actual",669046,5357180,"Field","NAD83",,365.10,669046,5357180,"NAD83",,"Map","None","None",,0,"A","02/19/2016 13:49",
496,2015,"NOCA","BBWO","Picoides arcticus","Black-backed Woodpecker","Picidae",1010,"5/13/2015","08:00","Holmgren_Mandy","Montgomery_Graham",1,"No nest observed",25,"We heard the quick, staccato, sharp, emphatic calls of a BBWO. It wasn't doing any of the rattles, but the notes were nevertheless distinctive.","Rainbow Loop Trail",,670598,5357609,"Actual",670598,5357609,"Field","NAD83",,685.60,670598,5357609,"NAD83",,"Map","None","None",,0,"A","02/19/2016 13:49",
471,2015,"NOCA","CANW","Catherpes mexicanus","Canyon Wren","Certhiidae",1524,"5/11/2015","18:00","Holmgren_Mandy",,1,"No nest observed",250,"I heard the series of descending notes of a Canyon wren, echoing across the cliffs. Unmistakable.","Cliffs across river from Harlequin Camp, Stehekin","1020.EE06a",669259,5357803,"Actual",669259,5357803,"Field","NAD83",11,372.70,669259,5357803,"NAD83",11,"GPS","Garmin GPS 60 series","None",,0,"A","02/19/2016 13:49",
472,2015,"NOCA","CANW","Catherpes mexicanus","Canyon Wren","Certhiidae",1524,"6/6/2015","08:36","Holmgren_Mandy","Okun_Natalie",1,"No nest observed",65,"We heard the distinctive series of descending notes of a CANW in some nearby cliffs. Ethereal and unmistakable.","Near High Bridge","1063.SS08",663108,5360935,"Actual",663108,5360935,"Field","NAD83",7,477.70,663108,5360935,"NAD83",7,"GPS","Garmin GPS 60 series","1063.SS08",,0,"A","02/19/2016 13:49",
231,2015,"NOCA","COHA","Accipiter cooperii","Cooper’s Hawk","Accipitridae",833,"7/3/2015","09:00","Roush_Richard",,1,"No nest observed",,"Large accipiter gliding nearby with very straight leading edge of wings (cross shaped) and rounded ""C"" tail feathers. Very dark back and flew in close enough to see the red breast and white undertail.","South Fork","1024.SW07",663803,5370926,"Actual",663803,5370926,"Field","NAD83",4,1318.10,663803,5370926,"NAD83",4,"GPS","Garmin GPS 60 series","1024.SW07",,0,"A","02/19/2016 13:49",
498,2015,"NOCA","LISP","Melospiza lincolnii","Lincoln’s Sparrow","Fringillidae",1950,"7/4/2015","04:40","Holmgren_Mandy",,1,"No nest observed",75,"I heard a Lincoln's sparrow sing one time as I was standing in the meadow. It was bubbly, at times rising, on several different pitches, somewhat similar to a House wren.","McAlester Pass",,672719,5366227,"Actual",672719,5366227,"Field","NAD83",,1819.90,672719,5366227,"NAD83",,"Map","None","None",,0,"A","02/19/2016 13:49",
405,2015,"NOCA","NOGO","Accipiter gentilis","Northern Goshawk","Accipitridae",836,"6/12/2015","05:06","Roush_Richard",,1,"No nest observed",,"very large accipiter flew in >20m from me. Body entirely grey (darker on back) and bold white supercillium stood out. white undertail coverts puffed out conspicuously.","Pierce Mountain Way","1022.NW01",644219,5402235,"Actual",644219,5402235,"Field","NAD83",10,686.60,644219,5402235,"NAD83",10,"GPS","Garmin GPS 60 series","1022.NW01",,0,"A","02/19/2016 13:49",
160,2015,"NOCA","PEFA","Falco peregrinus","Peregrine Falcon","Falconidae",1061,"6/6/2015","08:54","Roush_Richard",,2,"No nest observed",,"Extremely stocky falcon swooping low as I hooted for SPOW from a rocky cliff. Heavily/darkly barred with a dark ""helmet"". Harsh, raucous calling the whole time. Possible nest site? definite roosting site, was very aggressive and heard another ~100m away up the valley.","High Bridge","1063.WW05",660812,5360875,"Actual",660812,5360875,"Field","NAD83",3,532.70,660812,5360875,"NAD83",3,"GPS","Garmin GPS 60 series","1063.WW05",,0,"A","02/19/2016 13:49",
470,2015,"NOCA","SAPH","Sayornis saya","Say's Phoebe","Tyrannidae",1379,"5/11/2015","15:00","Holmgren_Mandy",,2,"No nest observed",20,"There were 2 SAPHs in their usual nesting location, outside of the Recycling Facility in the maintenance yard. They were dark gray on their backs with pinkish-rufous bellies. They were both flying around flycatching and vocalizing. The male was singing a mournful, 2-parted song, the female occasionally calling).","Stehekin Recycling Facility","1020.EE03",669131,5357367,"Actual",669131,5357367,"Field","NAD83",8,364.20,669131,5357367,"NAD83",8,"GPS","Garmin GPS 60 series","None",,0,"A","02/19/2016 13:49",
497,2015,"NOCA","SAPH","Sayornis saya","Say's Phoebe","Tyrannidae",1379,"5/11/2015","11:00","Holmgren_Mandy","Montgomery_Graham",1,"No nest observed",20,"There was one SAPH flycatching near the Golden West Visitor Center. It was doing its mournful 2-parted song (the first part descending, the second part ascending). It was a dark gray bird with a rufous-pinkish belly.","Stehekin, Golden West Visitor Center",,673829,5353269,"Actual",673829,5353269,"Field","NAD83",,358.50,673829,5353269,"NAD83",,"Map","None","None",,0,"A","02/19/2016 13:49",
500,2015,"NOCA","WHWO","Picoides albolarvatus","White-headed Woodpecker","Picidae",1017,"5/11/2015","16:30","Holmgren_Mandy","Matsumoto-Hervol_Makie",1,"No nest observed",25,"A black woodpecker with an obvious white head flew to a tree right in front of us. It never vocalized, but we watched it for about 30 minutes. It was a male (with a bit of red on the back of its head). Photo available.","Coon Lake",,660075,5361670,"Actual",660075,5361670,"Field","NAD83",,671.80,660075,5361670,"NAD83",,"Map","None","None",,0,"A","02/19/2016 13:49",
482,2015,"OLYM","ATTW","Picoides dorsalis","American Three-toed Woodpecker","Picidae",1009,"6/28/2015","07:10","Holmgren_Mandy",,1,"Unknown contents",30,"A female ATTW was acting very agitated, calling insistently and loudly (flatter notes than a HAWO) until she eventually went to a nest cavity; this occurred several times. She had distinct barring on her flanks and a narrower eye stripe on her face than on a HAWO. Photo available.","Near Dose Meadows","3127.EE04",474879,5294538,"Actual",474879,5294538,"Field","NAD83",8,1349.50,474879,5294538,"NAD83",8,"GPS","Garmin GPS 60 series","None",,0,"A","02/19/2016 13:49",
490,2015,"OLYM","BADO","Strix varia","Barred Owl","Strigidae",908,"5/4/2015","22:00","Holmgren_Mandy","Montgomery_Graham",1,"No nest observed",250,"We heard the classic ""who cooks for you, who cooks for you all"" call of the Barred owl.","Ozette Campground",,375998,5334645,"Actual",375998,5334645,"Field","NAD83",,10.40,375998,5334645,"NAD83",,"Map","None","None",,0,"A","02/19/2016 13:49",
181,2015,"OLYM","BADO","Strix varia","Barred Owl","Strigidae",908,"7/6/2015","08:50","Love_Jay",,1,"No nest observed",200,"Several minutes after I ended spotted owl survey hoots, heard distinctive throaty ""who cooks for you"" at a distance of about 200m. Repeated 5-6 times.","3130, SW05 (Aurora Ridge)","3130.SW05",433130,5319847,"Actual",433130,5319847,"Field","NAD83",7,850.00,433130,5319847,"NAD83",7,"GPS","Garmin GPS 60 series","3130.SW05.070615",,0,"A","02/19/2016 13:49",
192,2015,"OLYM","BADO","Strix varia","Barred Owl","Strigidae",908,"6/7/2015","10:54","Edgington_Kimberly","Montgomery_Graham",1,"No nest observed",25,"Flushed, spotted by Kim. Perched in nearby tree for ~10 minutes as we observed, then flew as we moved on. Near 3126.NW04 (25 m away), but not on point count. Seen as we were heading back.","Big Log/Skokomish transect",,471808,5269405,"Actual",471808,5269405,"Field","NAD83",9,530.50,471808,5269405,"NAD83",9,"GPS","Garmin GPS 60 series","None",,0,"A","02/19/2016 13:49",
14,2015,"OLYM","BADO","Strix varia","Barred Owl","Strigidae",908,"6/7/2015","10:23","Matsumoto-Hervol_Makie",,1,"No nest observed",50,"BADO response to hooting on way back 1:19 minutes in. Called twice, mimicking my 4 note calling","SW03 on transect 3126","3126.SW03",471787,5268721,"Actual",471787,5268721,"Field","NAD83",,477.10,471787,5268721,"NAD83",,"GPS","Garmin GPS 60 series","None",,0,"A","02/19/2016 13:49",
493,2015,"OLYM","BADO","Strix varia","Barred Owl","Strigidae",908,"6/24/2015","10:17","Holmgren_Mandy",,1,"No nest observed",60,"A Barred owl responded to my Spotted owl hooting. It hooted 3 times, the ""who cooks for you, who cooks for you all"" call.","Near Aurora Ridge Trail","3178.SE03",427997,5322806,"Actual",427997,5322806,"Field","NAD83",6,626.30,427997,5322806,"NAD83",6,"GPS","Garmin GPS 60 series","None",,0,"A","02/19/2016 13:49",
491,2015,"OLYM","BADO","Strix varia","Barred Owl","Strigidae",908,"5/1/2015","05:30","Holmgren_Mandy","Montgomery_Graham",1,"No nest observed",75,"We heard the ""who cooks for you, who cooks for you all"" call, but also a series of monkey-like noises, loud and strange.","Elwha Campground",,456110,5319520,"Actual",456110,5319520,"Field","NAD83",,98.80,456110,5319520,"NAD83",,"Map","None","None",,0,"A","02/19/2016 13:49",
225,2015,"OLYM","BADO","Strix varia","Barred Owl","Strigidae",908,"6/9/2015","06:14","Montgomery_Graham",,1,"No nest observed",186,"A Barred owl gave its typical ""Who-cooks-for-you"" call during point count.","Happy Lake Ridge Trail transect","3183.WW03",452859,5315117,"Actual",452859,5315117,"Field","NAD83",4,666.80,452859,5315117,"NAD83",4,"GPS","Garmin GPS 60 series","None",,0,"A","02/19/2016 13:49",
492,2015,"OLYM","BADO","Strix varia","Barred Owl","Strigidae",908,"5/3/2015","16:00","Holmgren_Mandy",,1,"No nest observed",300,"I heard the classic ""who cooks for you, who cooks for you all"" call of the Barred owl.","1 mile up E Fork Quinault Trail",,458098,5270491,"Actual",458098,5270491,"Field","NAD83",,357.90,458098,5270491,"NAD83",,"Map","None","None",,0,"A","02/19/2016 13:49",
489,2015,"OLYM","GCRF","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","Fringillidae",1826,"6/30/2015","06:00","Holmgren_Mandy",,3,"No nest observed",59,"I saw a GCRF on a small snowfield (one of the last remaining of the season); it had a gray crown and face and brownish body. It was picking things out of the snow to eat. Photo available.","Delmonte Ridge","3188.NN03",486177,5291239,"Actual",486177,5291239,"Field","NAD83",3,1994.10,486177,5291239,"NAD83",3,"GPS","Garmin GPS 60 series","None",,0,"A","02/19/2016 13:49",
488,2015,"OLYM","GCRF","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","Fringillidae",1826,"6/29/2015","17:00","Holmgren_Mandy",,1,"No nest observed",80,"I saw a small bird flitting around the high country. It had a gray crown and face and brownish body. It was making short calls: raspy, harsh notes.","Near Constance Pass",,486484,5290699,"Actual",486484,5290699,"Field","NAD83",,1990.20,486484,5290699,"NAD83",,"Map","None","None",,0,"A","02/19/2016 13:49",
166,2015,"OLYM","GCSP","Zonotrichia atricapilla","Golden-crowned Sparrow","Fringillidae",1927,"6/30/2015","06:59","Holmgren_Mandy","Matsumoto-Hervol_Makie",1,"No nest observed",15,"Obvious yellow crown, 15m away had good looks. Big brown body, hard to mistake for something else. Between point EE07 and EE08","3188",,487510,5290565,"Actual",487510,5290565,"Field","NAD83",,1757.40,487510,5290565,"NAD83",,"Map","None","None",,0,"A","02/19/2016 13:49",
494,2015,"OLYM","GHOW","Bubo virginianus","Great Horned Owl","Strigidae",892,"6/28/2015","04:45","Holmgren_Mandy","Matsumoto-Hervol_Makie",1,"No nest observed",150,"We heard the deep, low hooting of a GHOW (""who who whoo, whoo whoo"") several times on the way to the TO in the morning.","Dose Meadows",,474288,5293927,"Actual",474288,5293927,"Field","NAD83",,1359.60,474288,5293927,"NAD83",,"Map","None","None",,0,"A","02/19/2016 13:49",
48,2015,"OLYM","GRYE","Tringa melanoleuca","Greater Yellowlegs","Scolopacidae",564,"7/9/2015","08:26","Matsumoto-Hervol_Makie","Montgomery_Graham",1,"No nest observed",140,"Greater Yellowlegs visual confirmation at a large basin and the only bird in the basin. Dark, thin bill, white chest with speckled back. Large size for distance. There the entire 7 minutes, appeared to be foraging in the water and shore. Called multiple times with textbook standard calls and songs.

The GPS would not let me name the point for some reason, so the file name is 007","Seven Lakes Basin","3125.NW10",442216,5306885,"Actual",442216,5306885,"Field","NAD83",,1462.10,442216,5306885,"NAD83",,"GPS","Garmin GPS 60 series","007",,0,"A","02/19/2016 13:49",
479,2015,"OLYM","HOME","Lophodytes cucullatus","Hooded Merganser","Anatidae",102,"5/4/2015","06:30","Holmgren_Mandy","Montgomery_Graham",2,"No nest observed",200,"There were 2 male Hooded mergansers in James Pond. They had large, crested black heads with large white patches on them, and black backs with rufous-colored flanks.","James Pond",,380355,5308621,"Actual",380355,5308621,"Field","NAD83",,5.30,380355,5308621,"NAD83",,"Map","None","None",,0,"A","02/19/2016 13:49",
480,2015,"OLYM","LAZB","Passerina amoena","Lazuli Bunting","Fringillidae",2176,"6/28/2015","13:00","Holmgren_Mandy","Matsumoto-Hervol_Makie",1,"No nest observed",30,"A male LAZB was counter-singing with a Yellow warbler: paired notes with a slightly buzzy, bunting-like ending. I eventually got a visual of an unmistakable bright blue bird with rufous and white on its chest/belly. He was singing pretty consistently in a shrubby avalanche chute.","Bear Camp, Dosewallips",,476527,5295211,"Actual",476527,5295211,"Field","NAD83",,1184.20,476527,5295211,"NAD83",,"Map","None","None",,0,"A","02/19/2016 13:49",
