"Park_code","Point_code","Location_type","Location_status","Stratum_code","Stratum_label","Site_code","Site_status","Panel_type","Panel_name","GRTS_order","UTME_public","UTMN_public","Public_offset","UTME_best","UTMN_best","Datum","Zone","Elevation_m","Slope_deg","Aspect_deg","Trail_or_road","Azimuth_to_point","Direction_changed","Reason_for_change","Travel_notes","Location_desc","Loc_established_date","Loc_discontinued_date","Location_notes"
"MORA","4043.EE09","Additional","Active","1","High","4043","Active","Alternating","4",43,604012,5196319,"Actual",604011.991,5196318.771,"NAD83",10,1905.00,13.00,173.00,"On trail",999,0,,"none","point is right next to a stand of subalpine for in an otherwise open area. Several snags to the west.","7/29/2009","",
"MORA","4043.EE10","Additional","Active","1","High","4043","Active","Alternating","4",43,604204,5196377,"Actual",604204.172,5196376.707,"NAD83",10,1915.00,13.00,191.00,"On trail",999,0,,"none","meadow / Subalpine Firs on s-facing slope","7/29/2009","",
"MORA","4043.EE11","Additional","Active","1","High","4043","Active","Alternating","4",43,604384,5196291,"Actual",604384,5196291,"NAD83",10,1906.30,17.53,193.26,"On trail",,0,,"none","more of the same habitat; several weathered fallen logs and root balls around. Point is between the two features on the trail","7/25/2020","",
"MORA","4043.TO","Origin","Active","1","High","4043","Active","Alternating","4",43,602713,5196602,"Actual",602713.065,5196602.311,"NAD83",10,1904.00,11.00,203.00,"On trail",,0,,"TO located on Sunrise Rim trail, approximately a 15 minute walk from Sunrise Camp at Shadow Lake.","The TO is located on the wonderland trail, 95m west of trail junction.  There is a small twin-trunked Subalpine fir just off the trail on the north side.  There is a creek 10m to the west.","7/29/2009","",
"MORA","4043.WW01","Survey","Active","1","High","4043","Active","Alternating","4",43,602646,5196537,"Actual",602646.4,5196536.812,"NAD83",10,1900.00,11.00,173.00,"On trail",999,0,,"none","Point on trail as it curves. To west there is a hill with dead tree on it","7/29/2009","",
"MORA","4043.WW02","Survey","Active","1","High","4043","Active","Alternating","4",43,602530,5196437,"Actual",602529.925,5196437.229,"NAD83",10,1895.00,13.00,119.00,"On trail",999,0,,"Go 200 m on trail.","Mount Rainier seen from trail.  There is a Subalpine fir with bark damage and down log in front of it next to pointl","7/29/2009","",
"MORA","4043.WW03","Survey","Active","1","High","4043","Active","Alternating","4",43,602365,5196324,"Actual",602364.828,5196324.267,"NAD83",10,1891.00,6.00,84.00,"On trail",999,0,,"none","Point on the edge of a meadow, with view through trees to SE.","7/29/2009","",
"MORA","4043.WW04","Survey","Active","1","High","4043","Active","Alternating","4",43,602406,5196131,"Actual",602406.136,5196131.208,"NAD83",10,1897.00,29.00,96.00,"On trail",999,0,,"Travel along trail approx. 200 m.","Point in relatively open Subalpine fir forest , no conspicuous features.","7/29/2009","",
"MORA","4043.WW05","Survey","Active","1","High","4043","Active","Alternating","4",43,602215,5196088,"Actual",602215.382,5196088.422,"NAD83",10,1891.00,6.00,117.00,"On trail",999,0,,"Walk past lake","Point is 30m past the access to shadow lake.  Burrow mountain can be seen from point.","7/29/2009","",
"MORA","4043.WW06","Survey","Active","1","High","4043","Active","Alternating","4",43,602029,5196096,"Actual",602028.699,5196095.887,"NAD83",10,1907.00,8.00,74.00,"On trail",999,0,,"none","Point in meadow next to Sunrise camp.  Out house, old bathroom clearly visible.","7/29/2009","",
"MORA","4043.WW07","Additional","Active","1","High","4043","Active","Alternating","4",43,602049,5195917,"Actual",602049.096,5195917.015,"NAD83",10,1928.00,26.00,27.00,"On trail",999,0,,"Travel on Burrow trail, point is 300m after dog leg in trail","Point is on trail going up to Burrow mtn 30m before Emmon's Glacier Lookout.","7/29/2009","",
"MORA","4043.WW08","Additional","Active","1","High","4043","Active","Alternating","4",43,601852,5195856,"Actual",601852.236,5195856.48,"NAD83",10,1988.00,34.00,175.00,"On trail",999,0,,"Travel up hill on trail","Point on steep slope in white bark pine/ Subalpine fir forest many standing and cut snags.","7/29/2009","",
"MORA","4043.WW09","Additional","Active","1","High","4043","Active","Alternating","4",43,601672,5195866,"Actual",601672,5195866,"NAD83",10,2017.00,20.00,139.00,"On trail",,0,,"Pace 200m up trail. Mt. Rainier becomes slightly obscured by Burroughs Mountain.","Point located in area of small, stunted subalpine fir, with some white bark pine and cedar.","7/19/2014","",
"MORA","4043.WW10","Additional","Active","1","High","4043","Active","Alternating","4",43,601490,5195772,"Actual",601490.362,5195772.48,"NAD83",10,2062.10,35.02,156.45,"On trail",,0,,"Continue along trail. Pass two sections of human-made rock walls, each 3-5m long. Trail turns right ahead. After this turn, another much longer rock wall begins. Point is just after this rock wall begins.","Point is on trail next to flat 1.5m wide boulder. Boulder is immediatedly adjacent to cluster of subalpine firs. Subalpine firs to observers left if sitting on boulder. Epic views of valley below.","7/25/2020","",
"MORA","4044.SS01","Survey","Active","2","Medium","4044","Active","Alternating","3",44,605766,5193873,"Actual",605766.432,5193872.912,"NAD83",10,1184.00,21.00,114.00,"On trail",,0,,"Travel 300m down trail (spaced to avoid WW arm).  Pace back was 275m - so look for boulder before 300m.","On trail in thick pole-sized Pacific silver fir/Western hemlock.  Small opening in canopy above boulder and water bar in trail.","7/8/2008","",
"MORA","4044.SS02","Survey","Active","2","Medium","4044","Active","Alternating","3",44,605700,5193716,"Actual",605699.737,5193715.749,"NAD83",10,1190.00,24.00,114.00,"On trail",,0,,"Pace 200m on trail.  Look for walkway over seep and marked opening in canopy.","At the N edge of a large opeing in the canopy, on trail next to 80cm DBH Western hemlock touching 80cm DBH sawed log.  3m S of end of log and dirt walkway over seep.  Stone bridge over small culvert for creek is 16m S on trail, around small bend.","7/8/2008","",
"MORA","4044.SS03","Survey","Active","2","Medium","4044","Active","Alternating","3",44,605727,5193504,"Actual",605727.39,5193503.75,"NAD83",10,1190.00,19.00,107.00,"On trail",,0,,"Pace 200m on trail to intersection with trail to Fryingpan Ck. trailhead.","Exactly at junction of Wonderland Tr. with trail from Frying Pan Ck. trailhead.","7/8/2008","",
"MORA","4044.SS04","Survey","Active","2","Medium","4044","Active","Alternating","3",44,605680,5193287,"Actual",605680.19,5193287.451,"NAD83",10,1180.00,10.00,117.00,"On trail",,0,,"pace 200m on trail.  Steep 4m high ridge along W side of trail ends 42m before point.","1.5m high ridges cup the trail, giving the impression that it is sunken.  Thick Western hemlock saplings on the little ridges.  These small ridges end 5m S of the point.  Frying pan creek is 70m E and not visible.","7/8/2008","",
"MORA","4044.SS05","Survey","Active","2","Medium","4044","Active","Alternating","3",44,605614,5193107,"Actual",605614.008,5193106.959,"NAD83",10,1189.00,10.00,104.00,"On trail",,0,,"200m pacing on trail.  Trail gently curves back and forth with slight uphill grade.","On trail in 53-81cm DBH Doug-fir/Western hemlock woods.  Fryingpan creek visible ca. 50m E.","7/8/2008","",
"MORA","4044.SS06","Survey","Active","2","Medium","4044","Active","Alternating","3",44,605568,5192899,"Actual",605567.679,5192899.076,"NAD83",10,1191.00,5.00,101.00,"On trail",,0,,"195m down trail.  44m after bridge crosses creek.","On Wonderland Trail.  Fryingpan Ck. 50m E.  Open Doug-fir/Westen hemlock woods.  Very open on riverside with 8m high NE/SW running hill visible along river.  Clear view - no trees - 20m to 100cm Doug-fir described in features.","7/8/2008","",
"MORA","4044.SS07","Additional","Active","2","Medium","4044","Active","Alternating","3",44,605446,5192718,"Actual",605446.332,5192718.345,"NAD83",10,1202.00,4.00,89.00,"On trail",,0,,"Pace 210m on trail.","Just after ridge running along side of trailends.  On N edge of 15m wide, relatively open strip crossing trail, right next to small, gnarled alder.  120cm DBH Pacific silver fir is visible through clearing.","7/8/2008","",
"MORA","4044.SS08","Additional","Active","2","Medium","4044","Active","Alternating","3",44,605308,5192570,"Actual",605308.49,5192570.488,"NAD83",10,1214.00,8.00,100.00,"On trail",,0,,"Travel 200m S on trail.","On trail in relatively open Mixed conifer woods with >122cm DBH Doug-fir/Western hemlock and midsized Pacific silver fir and Alaska yellow cedar. 100cm DBH Western hemlock snag, broken off at 9m on E side of trail, even with single log step in trail.  Broken off top of snag has been sawed where it crosses trail.","7/8/2008","",
"MORA","4044.SS09","Additional","Active","2","Medium","4044","Active","Alternating","3",44,605088,5192562,"Actual",605088.358,5192561.719,"NAD83",10,1253.00,20.00,111.00,"Off trail",270,1,"Left trail","Head off trail for 200m at 270 degrees.  First 70m is dry Mixed conifer woods.  At 72m first opening with devil's club (you're in for some fun).  Larger devil's club opening at 91m with <1m wide stream at base of ridge on W edge.  Top small ridge at 150m, with stream visible to N 20m, and travel accross thick, wet devil's club clearing on 90cm DBH log.  Point is at W edge, where clearing narrows slightly.","In 30m wide swath of boggy creek, filled with devil's club and scattered Pacific silver fir/Alaska yellow cedar.  On bare N/S running log that spans entire boggy area.  Thick with shrubs: false azalea and vaccinium.","7/8/2008","",
"MORA","4044.SS10","Additional","Active","2","Medium","4044","Active","Alternating","3",44,604873,5192529,"Actual",604872.617,5192528.719,"NAD83",10,1320.00,24.00,134.00,"Off trail",270,0,,"Travel 250m at 270 degrees.  Follow boggy devil's club creek for irst 50m.  Enter mature Doug-fir/Western hemlock woods and begin to traverse side of slope at 90m.  Pass under 90cm DBH downed Western hemlock at 137m, crossing 10m wide, dry drainage at 173m.  Continue upslope to point.","Point is in small 1x2m depression above 28cm DBH Western hemlock on moderate slope among 81-122 cm DBH Doug-firs and Western hemlocks, with scattered Pacific silver firs.  Exposed cobble sized chunks of rock on slope.  Vine maple openings to the SE and NE.","7/8/2008","",
"MORA","4044.TO","Origin","Active","2","Medium","4044","Active","Alternating","3",44,605949,5194142,"Actual",605948.875,5194141.935,"NAD83",10,1194.00,12.00,118.00,"On trail",,0,,"Either walk down Wonderland Trail from White River Road to 1st major bend to the right, or park on road at same bend and whack up slope to trail point. SS arm: Pacing is long between SS09 and SS10, noted on travel description.  WW arm: some hard travel up an down ridge contours and drainages made this arm pretty messy, especially coming to and going from point WW03. Camp at White River Campground.  SS arm: Stayed on Wonderland Trail for first 8 points to be sure to avoid other arm. 2013: 15 minutes from campground to first point.","On trail where trail bends R from a SE to a SW bearing.  There is a bare-dirt sloped bank on the inside of the curve.","7/8/2008","",
"MORA","4044.WW01","Survey","Active","2","Medium","4044","Active","Alternating","3",44,605848,5194133,"Actual",605848.116,5194132.977,"NAD83",10,1226.00,25.00,128.00,"Off trail",270,1,"1st off-trail point","Ride the narrow ridge straight uphill and west from TO to find point.  Between ~30 and 60m there is an on-bearing log you can walk.","Point is 100m from TO, straddling the ridge that runs up from the bend in the trail, in a dense Western hemlock forest spattered with massive old Doug-firs.","7/8/2008","",
"MORA","4044.WW02","Survey","Active","2","Medium","4044","Active","Alternating","3",44,605628,5194140,"Actual",605628.057,5194140.07,"NAD83",10,1318.00,28.00,55.00,"Off trail",270,0,,"Go west for 200m, riding the slope, through dense, open-storied forest, pass through a few patches of Alaska yellow cedar shrub or Pacific silver fir saplings, and between massive Doug-firs.","Point midslope in closed Western hemlock/Pacific silver fir forest with open understory.  There is an old 40cm dbh deadfall running parallel with the slope, pinned in place by a shattered stump.","7/8/2008","",
"MORA","4044.WW03","Survey","Active","2","Medium","4044","Active","Alternating","3",44,605475,5194282,"Actual",605474.956,5194281.573,"NAD83",10,1309.00,35.00,33.00,"Off trail",315,0,,"Turn to the NW and start traversing the slope, which ranges from moderate to steep.","Point on side of steep slope in unremarkable midland Mixed conifer, right next to a 40cm dbh Pacific silver fir.  Slope here starts to curve in to stream drainage.","7/8/2008","",
"MORA","4044.WW04","Survey","Active","2","Medium","4044","Active","Alternating","3",44,605303,5194450,"Actual",605303.491,5194450.36,"NAD83",10,1270.00,38.00,33.00,,305,1,"Accidentally off bearing.","Go 215m at 305° (sorry - tough traveling and bad UTM's made things messy), still traversing the slope, mostly through Western hemlock-dominated forest, dropping through two drainages, then riding a ledge until drops into a slide chute where the point lies.","Point located on an old talus slope covered in large part by the bark of one massive Western hemlock that apparently blew to smithereens here.  Perhaps that's its trunk lying crosswise to the S.  The canopy is open here for about 50m N/S and 20m E/W.","7/8/2008","",
